@relation cloud_risk

@attribute RC NUMERIC
@attribute IP NUMERIC
@attribute IAS NUMERIC
@attribute DS NUMERIC
@attribute TPM NUMERIC
@attribute RE NUMERIC
@attribute DB NUMERIC
@attribute DI NUMERIC
@attribute DT NUMERIC
@attribute DL NUMERIC
@attribute DLIS NUMERIC
@attribute SLA NUMERIC
@attribute AAC NUMERIC
@attribute IDD NUMERIC
@attribute BCSA NUMERIC
@attribute R NUMERIC
@attribute ShE NUMERIC
@attribute VV NUMERIC
@attribute risk_label {low,medium,high,very_high}

@data
0.397856,0.270393,0.679067,0.025839,0.044269,1.026139,0.376349,1.899599,0.168629,2.648656,1.244063,1.314314,0.558293,2.738232,1.682778,2.521748,1.609464,2.324428,medium
0.969470,0.842712,0.931740,0.221779,1.281420,1.628033,0.016610,0.303334,1.895209,0.683096,2.358882,2.880175,1.966860,1.077895,2.364697,2.062715,1.187118,1.734933,medium
0.865507,0.313348,0.996949,0.780471,0.827852,1.553721,1.940115,0.163938,2.293949,2.687727,1.238578,0.815381,1.369803,1.291327,1.258058,1.440180,1.228662,2.888984,medium
0.817072,0.788932,0.720157,0.201175,0.540117,1.577164,0.863406,0.863231,2.335543,1.024654,2.089592,2.233702,1.860614,1.645059,2.602176,2.230611,1.596262,1.686733,high
0.257903,0.891872,0.287221,0.080063,0.413674,1.416048,1.938699,1.656646,2.310335,0.927923,1.521641,1.257094,0.718814,1.690924,2.829147,2.934352,2.643618,2.206036,very_high
0.170888,0.433817,0.879752,0.474453,1.308046,0.508436,0.280647,0.946842,0.678848,2.180268,0.723669,1.457965,1.303185,2.695588,1.708209,1.248617,1.269255,2.500291,low
0.668643,0.909943,0.049221,0.009969,0.832434,1.724168,1.174734,1.658573,2.926195,0.914089,2.388452,2.407506,0.630604,1.022402,2.411686,2.014560,2.485280,2.812815,very_high
0.929376,0.377318,0.231081,0.084766,0.359319,1.786887,0.401948,1.459374,2.985546,0.158899,0.252640,0.888646,2.625915,2.282224,1.296408,1.103217,1.577739,1.875857,low
0.556763,0.964078,0.897386,0.807626,1.378218,0.388305,1.580148,0.418857,0.226788,1.120853,1.574671,0.290436,1.463883,1.262625,2.381633,1.642433,2.766930,1.720970,low
0.571613,0.089290,0.256192,0.771473,1.130145,0.260911,1.567406,1.897763,2.809339,2.164397,0.626673,1.560767,0.674944,2.646431,1.042911,2.241205,1.856657,1.860056,high
0.279979,0.687019,0.220651,0.915139,1.717344,1.951210,0.225214,0.121562,0.868348,0.980875,0.201197,1.586384,0.123626,2.557147,1.301543,2.682114,1.343447,1.647393,low
0.769493,0.493814,0.138125,0.854515,0.234952,1.736648,1.824129,1.796559,2.067852,1.888677,1.508802,2.391503,2.027216,1.999842,2.419763,2.460657,2.971689,2.307849,very_high
0.187044,0.387649,0.859112,0.683176,1.571333,1.786472,0.389259,0.608887,1.014333,1.980358,1.498686,2.904958,0.643934,1.425374,2.423700,1.925714,1.353269,2.865434,high
0.323679,0.632712,0.500058,0.052333,1.347034,1.772753,1.225955,1.000296,2.903263,2.201208,2.120703,0.165902,2.968747,2.268991,2.282325,2.818446,2.135240,1.252142,very_high
0.425436,0.703857,0.674893,0.782849,0.230022,1.083374,1.971267,0.844704,0.304512,2.691391,2.234252,1.775068,1.601101,1.312517,1.954728,1.605429,2.138573,2.121844,high
0.507610,0.004363,0.239066,0.845511,1.389641,1.292803,1.764793,0.343669,1.493240,1.297693,2.183374,2.043836,0.866931,1.380048,2.349816,2.507967,1.745627,2.795297,high
0.242410,0.166953,0.758040,0.799082,0.883095,1.090726,1.913128,0.716294,1.284143,0.499296,1.228676,2.957404,1.973032,2.253380,2.547602,1.948018,2.902977,1.200229,high
0.114837,0.713046,0.760006,0.508479,1.889970,0.102413,0.685198,0.385869,0.978070,0.956777,1.895069,2.827771,0.825660,2.982457,2.932963,2.797272,2.687749,1.987731,very_high
0.610620,0.666385,0.312598,0.232902,0.283223,1.491006,0.211151,0.407773,1.936602,1.296502,1.730836,2.137352,2.460823,2.782122,2.777282,2.594866,2.659639,2.730459,very_high
0.288631,0.966048,0.410683,0.845330,1.285667,1.010664,0.376694,0.374114,0.393167,2.141674,1.264685,1.565368,0.924708,2.186215,2.589068,2.802939,2.948304,2.800904,very_high
0.581238,0.761038,0.209690,0.727163,0.763960,1.295418,1.000990,0.978035,2.149987,0.039366,1.791638,0.484572,2.964743,2.077074,2.389515,1.428496,1.914219,2.028704,medium
0.154363,0.950773,0.976561,0.980761,1.913629,1.005280,1.586459,1.595863,2.941776,0.947356,2.841744,1.152530,1.815434,2.996770,2.148311,2.336301,1.194372,1.049904,very_high
0.481140,0.702541,0.645603,0.155693,0.659950,0.983623,0.300307,1.137940,2.413676,2.339528,0.578681,1.755367,2.533233,2.094794,1.241218,2.476927,2.530912,1.211278,high
0.532589,0.298052,0.934544,0.225665,1.924372,0.343578,1.319463,1.786413,2.580050,2.012573,2.717316,2.175601,0.218446,1.840233,1.331114,2.484829,1.761625,2.173433,very_high
0.051824,0.105365,0.303386,0.211798,1.802972,0.557427,0.647155,1.273089,1.078910,2.195220,0.160367,1.906199,1.044898,2.819111,2.640559,2.008001,1.380690,1.247717,medium
0.336604,0.781824,0.781891,0.792540,0.540766,0.317705,0.682404,1.378680,0.974660,2.435432,0.925168,2.142368,2.212461,1.468369,2.606626,1.022501,1.966495,1.298836,medium
0.134415,0.644149,0.765859,0.186907,1.607084,0.391333,1.323835,1.335214,1.551145,2.349707,0.864436,1.287458,1.965177,1.195052,2.228918,1.522862,2.851438,2.544234,high
0.063375,0.048186,0.691656,0.066660,1.991208,1.945955,0.933999,0.898918,0.137180,2.046549,1.879095,2.182882,0.582729,2.268180,1.877680,1.646602,1.342714,2.501384,medium
0.989960,0.360050,0.965639,0.998561,0.505326,0.306227,1.624067,1.378678,2.836074,1.318985,0.393675,0.431224,1.068609,1.191699,1.052065,2.704073,2.697398,2.685546,medium
0.322354,0.956800,0.393555,0.024817,0.873554,0.538541,0.311837,0.139415,0.431356,2.950795,2.647043,0.487759,0.790330,1.746297,1.654354,2.681772,1.836410,1.211470,low
0.809874,0.500401,0.130717,0.835244,1.040361,1.181179,1.579897,1.719703,2.709039,1.707220,2.485654,0.488496,1.840111,1.847155,1.841279,1.209360,1.273604,1.396290,medium
0.254641,0.432729,0.671709,0.365367,0.589862,1.220357,0.128470,1.555624,0.250747,0.608308,1.956197,2.672595,1.033705,2.095076,1.971633,2.899672,2.696765,2.665923,high
0.681503,0.457700,0.729310,0.841615,0.030530,0.307948,0.388108,0.490460,2.467875,0.878439,1.375241,0.228102,0.927163,2.983319,2.858649,1.364915,2.939241,2.442175,high
0.760228,0.208883,0.575061,0.554620,0.440258,1.587435,1.312299,1.536065,0.455888,2.080687,2.798868,2.404525,0.622134,1.441963,1.217419,1.828719,1.582541,2.611912,medium
0.595639,0.368707,0.206818,0.901631,0.563874,1.570406,1.709851,0.025285,0.114395,2.774219,2.492240,0.700713,1.227081,1.751513,2.037734,1.430314,1.607072,2.979491,medium
0.471576,0.369813,0.504456,0.926193,0.887199,0.474635,0.505359,0.434493,2.158468,0.536160,1.497945,1.405290,0.586508,1.264480,1.735845,2.720665,1.781092,2.728863,low
0.411841,0.052355,0.312190,0.009098,0.342205,0.577333,0.654383,0.130274,0.840796,0.247039,2.105620,2.747870,2.887709,2.215227,2.980196,2.498804,2.628261,2.040927,very_high
0.348868,0.767568,0.427467,0.075412,1.746509,1.875976,1.074241,1.560454,2.143488,2.644593,1.700790,1.757812,0.463505,2.455346,2.723728,1.707058,1.020834,1.621536,high
0.929529,0.416504,0.645219,0.250359,1.409822,1.651343,0.423146,1.511748,1.665256,2.745834,1.763827,0.630353,2.739914,1.964154,1.877572,2.363757,1.447913,2.139353,very_high
0.830619,0.822180,0.745215,0.669315,0.170401,1.395594,1.622313,1.627272,0.326422,0.829138,0.992928,0.852270,1.285419,1.491663,2.999391,1.368734,2.411800,2.277173,medium
0.965027,0.850348,0.232225,0.888272,1.300185,0.164466,1.547273,0.008963,2.796390,1.131857,1.386254,2.761340,1.133598,2.241777,2.028126,1.764594,1.811279,1.670624,high
0.124297,0.211994,0.405325,0.459942,1.307313,0.836528,0.290583,1.002465,1.356943,1.980564,0.234364,1.281432,0.693959,2.078315,1.334236,1.754215,1.660591,2.541874,low
0.730867,0.657353,0.269162,0.606973,1.912442,1.118604,0.927659,1.409672,2.203342,0.989790,1.072046,1.760956,1.907269,1.342371,2.111749,1.475873,2.744566,1.185508,medium
0.938340,0.472282,0.198632,0.188500,0.006042,0.374823,1.549656,0.310802,1.503062,2.631476,2.087486,1.379797,2.056584,1.811364,1.452412,2.752624,2.834668,2.558786,very_high
0.181233,0.880157,0.783387,0.804967,0.495865,0.896453,0.674659,1.299581,1.813084,0.322736,2.859648,1.135314,1.402713,1.870394,2.272626,2.357691,2.895972,1.063997,high
0.066496,0.215741,0.909253,0.967328,1.855583,1.202052,1.266214,0.168220,0.908321,0.113947,2.889192,0.669837,0.167121,2.965236,2.874880,1.559879,1.545101,1.995932,medium
0.741121,0.677813,0.370232,0.268599,1.864268,0.654753,0.100426,0.362652,0.601081,0.625459,1.667169,2.058575,2.755530,2.698572,2.572397,1.484242,2.825025,2.722873,very_high
0.574473,0.607752,0.751279,0.494826,1.441173,1.561890,1.217378,0.951594,1.627711,0.858263,1.819867,2.154726,2.940987,2.468742,1.546327,1.035907,2.473931,1.172991,high
0.841829,0.295301,0.896995,0.086116,1.531527,1.680899,0.305306,1.307130,1.320657,0.338780,0.557164,0.824655,1.293130,2.777554,1.593717,1.693165,1.308429,2.035478,low
0.139772,0.136601,0.846124,0.559137,0.182966,0.647219,1.661167,0.291738,1.170340,0.197071,2.085924,2.367033,1.840982,2.470969,1.138576,2.053543,2.220540,1.318783,medium
0.795267,0.651640,0.182813,0.502783,1.027752,1.677314,0.710899,0.370447,2.017702,2.266823,0.211976,2.563606,1.350896,2.806804,1.571736,1.555422,1.052670,2.789632,high
0.201627,0.738597,0.956292,0.144436,0.463166,0.207153,0.563108,0.408893,2.071520,0.492830,0.854057,2.762025,0.965639,1.109106,1.185250,2.400917,2.416756,2.664691,low
0.163656,0.315627,0.376676,0.442066,0.362436,1.675458,1.681778,0.477402,0.137760,2.741767,2.005090,0.483637,0.231956,1.912132,1.998897,1.823499,2.467135,2.867834,medium
0.164266,0.644833,0.339241,0.334105,1.620607,0.305501,0.100288,0.453108,1.016233,1.103999,0.930930,0.911771,1.368203,2.493797,2.416694,1.632636,2.578677,2.749965,medium
0.814575,0.395131,0.062431,0.521831,0.270076,0.165854,0.793218,0.790298,1.235294,2.011817,0.149541,2.581060,2.455154,2.166592,2.502362,2.878115,1.345050,2.473107,high
0.665197,0.713207,0.486174,0.585654,0.937303,1.283551,0.740007,1.307579,0.290676,0.676206,2.495611,0.595621,0.051094,1.350332,1.119058,1.525602,2.256500,1.369778,low
0.523065,0.199215,0.109014,0.008496,1.877156,0.943875,0.569601,0.876064,0.707703,0.720968,0.930990,0.010405,1.746323,1.680984,1.679912,1.796515,1.357713,1.605005,low
0.358830,0.890215,0.248540,0.761006,0.371664,1.815781,1.823509,1.551948,0.154925,1.724128,0.189316,2.612482,2.642316,1.635549,1.576344,1.764582,2.893300,1.993710,high
0.877201,0.287410,0.316943,0.713014,1.955987,0.726378,1.501857,1.438537,2.988726,1.681929,0.224364,0.979348,0.652648,1.522694,1.208601,1.482397,2.350021,2.177794,medium
0.392445,0.367786,0.808826,0.366286,1.988576,0.574305,0.127846,0.253054,2.209672,2.306188,0.755276,1.243493,0.549768,1.686271,1.724943,1.434953,1.190652,2.564367,low
0.816599,0.058092,0.875489,0.052936,1.111234,1.001470,1.429375,0.097683,0.262350,2.273440,0.534048,1.339002,2.316830,2.029707,1.598640,1.604760,1.374064,1.453919,low
0.439135,0.111512,0.302466,0.754933,0.340285,0.911892,1.054598,1.755883,0.060748,2.012063,2.322900,2.544824,0.765259,2.709738,2.268998,2.728472,2.326920,1.256555,high
0.376944,0.515862,0.858698,0.955175,0.632210,0.688856,1.801736,0.159662,2.157863,1.347392,0.965052,1.013676,0.575953,2.484065,2.766605,2.534166,1.953341,1.965220,high
0.462680,0.267593,0.857231,0.240152,0.848986,1.387483,0.625891,0.296678,1.317576,2.671921,2.414087,2.676840,1.133968,2.670499,1.909683,2.361999,2.472595,1.315683,very_high
0.301378,0.835480,0.764651,0.323525,0.618648,1.519124,1.148324,0.044267,2.360390,1.867735,0.521538,1.850817,1.177506,2.767207,2.493330,1.914206,1.561578,2.387474,high
0.747609,0.014693,0.146695,0.183813,0.561271,1.705968,1.001511,1.256673,2.770428,2.970595,1.478638,1.581860,2.622303,1.832301,1.292021,2.015508,2.315835,2.151262,very_high
0.502720,0.379094,0.690323,0.576936,1.944459,1.945713,0.979122,1.164741,1.797901,2.458109,2.064111,0.976844,1.855330,1.692053,2.789933,1.534278,1.353920,2.482216,very_high
0.232213,0.337346,0.945024,0.154841,0.306730,0.533312,0.912211,1.973807,0.561325,0.132929,1.955973,0.731135,1.217884,1.115247,1.305189,1.148632,2.087421,1.126873,low
0.899575,0.019328,0.682540,0.356194,1.466656,1.432187,0.411259,1.773865,2.346582,0.961782,1.803388,1.872175,1.603164,2.860983,1.384202,1.662081,2.915599,2.929395,very_high
0.383891,0.124368,0.331617,0.697013,0.000821,0.788516,1.511420,0.821686,2.867435,1.715627,2.774465,1.340682,2.861896,1.131646,1.212928,1.991168,2.256444,1.000011,medium
0.543553,0.413643,0.500579,0.560116,1.192365,1.354164,0.902672,0.743172,1.740694,2.164409,0.685575,2.731548,0.339644,2.482271,1.619359,1.114626,1.099987,1.650885,low
0.906472,0.492865,0.645725,0.386463,1.831886,0.951963,1.917033,0.593704,2.045992,1.651009,1.481158,1.474916,0.623147,1.756217,2.104821,1.176467,2.977524,2.359270,high
0.624238,0.404290,0.510570,0.420250,0.575868,1.987546,0.521617,0.304814,1.012424,2.358391,2.651978,1.535385,2.887586,2.897562,2.975988,1.526050,1.313733,1.090284,very_high
0.116898,0.530938,0.119953,0.562111,0.371052,1.457804,1.365488,0.276167,1.144583,0.847967,0.233681,1.250170,2.871975,1.839204,2.586736,1.734161,2.436138,1.166699,low
0.939832,0.595132,0.312064,0.005865,1.303360,1.904983,1.881434,0.264567,2.203963,0.551736,0.167665,2.367789,0.531496,2.633217,1.760872,1.786634,2.065060,1.153363,medium
0.627708,0.009924,0.802396,0.078510,1.425203,1.669939,1.326917,0.228230,2.783313,0.161750,0.699907,1.274518,0.435326,1.565310,2.151692,1.235772,1.588721,2.163019,low
0.334906,0.464095,0.861418,0.881258,1.376061,1.805802,1.742546,0.481024,1.886965,1.719941,1.899064,0.808026,1.263255,1.598177,2.246616,1.451643,1.354621,2.791851,high
0.139272,0.963499,0.137300,0.077879,0.638634,1.628838,1.654962,0.613337,2.369544,2.065799,0.779639,2.586093,0.149155,2.191039,2.645454,1.523295,1.355405,2.110874,high
0.794025,0.519032,0.952387,0.706804,0.504405,0.918318,0.720235,1.923158,0.514905,0.978449,0.570720,1.790485,1.964711,2.995965,2.472904,1.135270,2.716799,2.207143,high
0.620073,0.677542,0.328823,0.920038,1.911838,0.503577,1.200248,1.156947,0.635877,1.840753,1.376407,1.774531,0.232488,2.035145,2.138582,1.652199,2.745825,1.692003,medium
0.533461,0.311864,0.662314,0.270684,1.846599,0.740640,0.312523,1.975192,1.596104,0.156472,1.840794,1.832467,0.174089,2.872617,2.338366,1.144443,1.930291,1.037482,low
0.893893,0.773991,0.751825,0.370491,0.914633,0.040472,1.071052,0.744934,0.529663,0.297880,0.745673,2.156519,1.455561,2.572500,2.491835,2.406916,1.207243,1.043229,low
0.788597,0.772921,0.811946,0.568921,1.692388,1.047986,0.460844,0.915253,1.904985,2.105264,0.902074,0.939204,2.873360,2.591729,1.266288,1.772096,2.768330,2.776620,very_high
0.151675,0.521296,0.945750,0.881709,0.904647,1.010116,1.487474,0.649157,0.874960,1.104209,1.840678,0.101533,1.280388,1.871920,1.400911,1.653505,1.974033,1.205145,low
0.311722,0.976014,0.312920,0.941906,0.848778,1.050501,1.056117,0.365775,2.374598,2.014002,2.837215,2.431779,1.069443,1.773085,2.377169,1.253044,1.877525,2.999579,very_high
0.248489,0.125550,0.858506,0.739563,0.313526,1.948062,0.822455,0.286329,2.424331,2.495163,2.024225,0.386715,2.993870,1.383844,2.700851,1.453007,1.814714,1.328845,high
0.743946,0.016948,0.131687,0.086620,0.852812,1.822908,0.537594,1.890158,1.391362,2.557867,2.348712,2.165459,1.595907,2.927883,1.818525,1.465410,1.730028,2.349269,very_high
0.033532,0.770158,0.705041,0.669154,1.074834,0.323426,1.997397,1.973621,0.542432,0.516503,1.100430,0.246946,1.125724,2.918787,2.959781,2.970408,2.052011,2.897911,very_high
0.569890,0.807156,0.741978,0.410304,0.045009,0.737765,0.143421,0.089819,1.940325,1.458857,0.816763,1.125924,1.157582,2.494135,1.432143,2.670699,2.209082,1.724579,low
0.762459,0.120207,0.677723,0.470701,0.888226,0.847912,0.087121,0.300692,2.978361,2.201780,1.362803,0.189078,0.584878,1.592505,1.833399,1.030525,1.932864,2.468866,low
0.876766,0.265583,0.252315,0.049148,1.562712,0.721066,0.434515,0.847048,1.867773,2.321942,2.421398,1.566641,1.536669,1.490359,1.757046,2.233673,2.793296,1.701713,high
0.342082,0.017552,0.873043,0.191062,1.360092,1.596992,1.942145,0.372667,0.107324,2.354028,1.368899,1.959407,1.316565,2.977220,2.860592,1.511820,1.635322,1.609882,high
0.821257,0.293309,0.168858,0.790514,1.270314,1.048075,1.958476,0.727761,0.051882,0.684502,2.540176,0.514299,0.812386,1.133086,1.570757,1.208754,2.156624,1.403608,low
0.110632,0.773142,0.053635,0.453959,1.819111,1.144200,1.309855,0.258193,0.961086,0.577604,2.966316,1.114883,0.481620,2.687129,1.941582,2.411200,1.599908,2.641870,high
0.846452,0.517961,0.717465,0.301662,0.036064,1.706027,1.760213,0.913024,0.587351,1.770037,0.216080,2.790718,0.933717,1.710916,1.374468,1.263211,2.506700,1.514774,low
0.127489,0.348096,0.475476,0.384019,1.114095,1.611856,0.427923,0.543389,2.439154,2.223257,0.136230,1.327167,1.526050,1.837739,2.042532,1.887482,1.204242,1.566316,low
0.397287,0.371739,0.849098,0.854400,1.574698,0.264423,1.944084,0.703810,2.534417,0.957419,0.448769,2.407631,0.175000,2.663955,2.714808,2.264330,1.377398,2.997939,very_high
0.797295,0.001354,0.383397,0.748999,1.082671,1.427829,0.285570,0.188625,0.775856,0.314115,1.153109,2.781554,0.461232,1.181206,1.608079,2.108990,2.602403,1.654621,low
0.149917,0.299801,0.168279,0.272315,0.647791,0.870872,0.202250,0.856256,0.976934,2.150239,0.393127,2.923037,2.842972,1.708339,2.621584,2.955258,1.366395,1.845549,high
0.229251,0.646459,0.836442,0.117502,0.272501,0.589298,0.224423,1.966515,0.708741,0.899093,2.611993,2.694966,1.628566,2.904049,2.822623,2.571485,2.251493,2.980111,very_high
0.722253,0.974194,0.548910,0.251998,1.775126,0.100038,1.146256,0.657666,2.725148,0.499088,0.069439,0.952216,0.190348,2.398132,1.145916,2.548387,2.940487,1.738601,low
0.720037,0.847061,0.189196,0.920756,0.941525,0.974499,1.561949,1.752859,1.507948,0.443171,0.947378,2.887719,2.079263,2.509878,2.512849,1.711191,2.045781,1.732304,very_high
0.641148,0.023595,0.720384,0.581589,1.756230,0.710873,0.733334,1.686398,1.968411,0.944729,0.554084,2.437186,0.185409,2.515011,1.510687,1.016791,1.374793,2.655429,low
0.693948,0.898561,0.511114,0.533480,1.171704,0.503026,1.955792,1.904117,1.246446,1.778034,2.794618,2.511527,2.216623,1.121140,1.350655,2.468822,1.641382,1.623861,high
0.542724,0.783198,0.604313,0.596394,1.348384,1.389343,0.868840,1.580219,1.893043,1.075207,2.008443,0.045519,2.249888,1.406415,2.202245,2.999464,2.646916,1.467572,high
0.251799,0.780376,0.460898,0.366028,1.608522,1.538971,0.300897,1.319194,1.157566,0.061986,2.736091,2.862717,1.953237,1.982527,2.411205,1.811758,1.703322,1.846421,high
0.345696,0.457996,0.828709,0.807107,1.318311,0.489579,0.931933,1.713169,1.019035,0.290725,2.916986,2.334271,2.196614,1.736300,1.789522,2.971037,2.447023,2.401282,very_high
0.181598,0.398005,0.829563,0.523286,0.796110,0.098895,1.358074,0.151289,1.903440,0.871510,1.491295,2.303902,0.263897,1.821825,1.078347,1.283416,2.554700,1.086486,low
0.908451,0.302916,0.709389,0.116748,1.027267,1.697505,1.664452,0.925661,1.773186,1.979113,0.702957,0.244574,2.180342,2.562895,2.817409,1.593025,2.002366,1.747832,high
0.583392,0.065695,0.105401,0.129065,1.606091,0.019919,0.917537,1.978512,0.880584,0.295545,0.581186,0.697706,0.410065,1.029358,2.461494,1.341454,2.566427,1.692490,low
0.400851,0.228235,0.838854,0.536859,0.747301,1.874225,1.187214,1.539200,0.448045,1.681971,0.668757,2.886785,1.018518,2.320984,1.543334,1.950352,1.633806,1.489637,medium
0.462006,0.246604,0.671013,0.936570,0.776243,1.255240,0.534689,1.924151,1.105730,0.359658,2.125780,1.502031,2.828236,1.000220,1.993728,2.593963,2.032319,2.308575,high
0.947283,0.484077,0.697024,0.308352,0.191380,0.643693,1.291833,1.559269,1.245593,0.634846,0.121337,1.193574,1.508626,1.126117,1.055586,1.681323,2.373117,1.579980,low
0.153351,0.747444,0.362983,0.869541,1.829169,0.492956,1.971944,1.749764,1.886053,0.516566,0.154083,2.519822,2.902279,1.816572,1.678566,2.812458,1.336146,2.213463,high
0.586230,0.473810,0.879280,0.764096,0.182073,0.018011,0.098107,1.413059,2.743586,0.201686,1.824429,0.262021,0.266767,2.681897,2.045070,2.089661,1.547244,2.008674,low
0.505889,0.057844,0.725372,0.247812,1.296418,0.470943,1.773061,1.521004,0.108554,2.013989,1.926171,1.250826,1.432670,1.289992,2.034447,1.930849,2.304073,1.434380,medium
0.611454,0.957790,0.112590,0.036341,0.826389,0.275457,1.124565,1.046356,0.730983,1.390211,1.995789,1.127102,0.187207,2.109243,1.416370,2.574072,2.310720,1.533132,low
0.018110,0.942724,0.407778,0.101847,0.811239,1.224332,0.504197,1.848475,0.581148,2.493160,1.115642,1.049554,1.890631,2.357010,2.553495,1.202887,1.986605,1.341200,medium
0.872124,0.785190,0.886380,0.728494,1.359104,0.333091,1.909779,1.650078,1.506883,0.296673,2.417835,0.923077,0.236121,1.459066,1.597724,2.547505,2.591171,1.113258,medium
